날짜,제목,작가,생존여부,연도,재료,크기,추정가,낙찰가
2011-12-08,어해도,초전 오순,null,null,종이에 수묵담채,37x59.6cm,"15,000,000","22,000,000"
2011-12-08,송하호작도,겸현 우상하,null,null,비단에 수묵담채,137x92cm,"40,000,000","42,000,000"
2011-12-08,봉황도,작자미상,null,null,종이에 수묵채색,139.7x59.7cm,"50,000,000",N/A
2011-12-08,책가도8곡병,작자미상,null,null,종이에 채색,각 77x39cm,"45,000,000",N/A
2011-12-08,화조도10곡병,작자미상,null,null,비단에 수묵채색,각 133x29.4cm,"10,000,000",N/A
2011-12-08,호산궁궐도12곡병,작자미상,null,null,비단에 수묵채색,각 124x30.5cm,"50,000,000",N/A
2011-12-08,산수인물도,호생관 최북,사망,null,종이에 수묵담채,100.6x57cm,"75,000,000",N/A
2011-12-08,묵매도,미수 허목,사망,null,종이에 수묵,98x39.5cm,"20,000,000","21,000,000"
2011-12-08,우배취적도,전 초정 박제가,사망,null,종이에 수묵담채,28x36.5cm,"40,000,000","47,000,000"
2011-12-08,연행시초권,전 초정 박제가,사망,null,종이에 먹,21x94cm,"70,000,000","71,000,000"
2011-12-08,화조도,작자미상,null,null,비단에 수묵담채,35x33cm,"10,000,000","10,000,000"
2011-12-08,감모여재도,작자미상,null,null,장지에 수묵채색,109.5x60cm,"6,000,000","6,000,000"
2011-12-08,해전도10곡병,작자미상,null,null,종이에 채색,158x418cm,"120,000,000",N/A
2011-12-08,책가문방도10곡병,작자미상,null,null,비단에 채색,각 137x30cm,,N/A
2011-12-08,근란도8곡병,석파 이하응,사망,1963,비단에 수묵,각 119x28cm,"50,000,000",N/A
2011-12-08,기명절지도10곡병 :심전 선생필의,null,null,1939,비단에 수묵채색,각 131.5x30cm,"8,000,000","8,000,000"
2011-12-08,노안도 : 유길준선생님께,관재 이도영,사망,null,종이에 수묵담채,160.7x85.7cm,"18,000,000","22,000,000"
2011-12-08,낙화암,고암 이응노,사망,null,종이에 수묵채색,94x129.5cm,"27,000,000",N/A
2011-12-08,설경산수도,청전 이상범,사망,null,종이에 수묵,63.5x112cm,"35,000,000","35,000,000"
2011-12-08,산수도,소정 변관식,사망,1957,종이에 수묵담채,31.5x129.3cm,"8,000,000","8,000,000"
2011-12-08,춘경·설경산수도,청전 이상범,사망,null,종이에 수묵담채,각 136x33.4cm,"12,000,000",N/A
2011-12-08,산수도 : 추계 선생께,고암 이응노,사망,1958,종이에 수묵담채,132x32.7cm,"15,000,000",N/A
2011-12-08,청록산수도,운보 김기창,사망,null,종이에 수묵담채,50x55cm,"9,000,000",N/A
2011-12-08,청록산수도,운보 김기창,사망,1976,종이에 수묵채색,78.2x62cm,"15,000,000",N/A
2011-12-08,성모자도,월전 장우성,사망,1949,종이에 수묵채색,130x88cm,"15,000,000","22,000,000"
2011-12-08,목오리,null,null,null,高 23.7,N/A,"7,000,000",N/A
2011-12-08,은장도노리개,null,null,null,長 34.5,N/A,"3,000,000",N/A
2011-12-08,나전칠십장생문함,null,null,null,나무에 나전장식,"高 11.4, 徑 27","8,000,000","7,000,000"
2011-12-08,나전칠당초문함,null,null,null,"종이에 나전, 대모 장식","高 17.7, 25x35","5,000,000",N/A
2011-12-08,석제담배합 15점,null,null,null,"高 13, 21.8x16.6 외",N/A,"12,000,000",N/A
2011-12-08,목침 6점,null,null,null,나무에 조각,"1. 高 6.5,15x11.72. 高 103. 高 6.7, 15x11.84. 高 7, 16.7x11.75. 高 6.7, 16.3x11.56. 高 6.4, 14.2x10.5","4,000,000",N/A
2011-12-08,표주박 8점,null,null,null,長 9.8 외,N/A,"15,000,000",N/A
2011-12-08,"두레반, 구족반",null,null,null,나무에 조각,"高 19.7, 34.8x34.8高 28, 41.4x41.4","3,000,000",N/A
2011-12-08,"구족반, 두레반",null,null,null,나무에 조각,"高 21.3, 27.3x27.3高 20.6, 41.4x41.4","5,000,000",N/A
2011-12-08,구족반 3점,null,null,null,나무에 조각,"高 26.7, 39.9x39.3高 24.3, 34x34高 27.7, 40.3x40.3","1,200,000",N/A
2011-12-08,구족반 2점,null,null,null,나무에 조각,"高 26.5, 42x42高 28.7, 41.5x41.5","1,200,000",N/A
2011-12-08,구족반 4점,null,null,null,나무에 조각,"高 26.3, 38.5x38.5高 26.7, 38.5x38.5高 24.9, 36.5x36.5高 25.7, 39.3x39.3","1,500,000","1,500,000"
2011-12-08,해주반 4점,null,null,null,나무에 조각,"高 25.7, 45.7x36.3高 28, 34.7x45.8高 28.8, 34.7x45.8高 28.2, 45.5x33.3","2,000,000",N/A
2011-12-08,소반,null,null,null,"高 10.9, 37.4x54.5",N/A,"2,000,000",N/A
2011-12-08,나전칠호접문두레반,null,null,null,나무에 나전장식,"高 18.6, 36.6x36.6","1,000,000","1,000,000"
2011-12-08,십장생동자문죽필통,null,null,null,나무에 조각,高 17.1 口徑 15 底徑 15,"3,500,000","3,000,000"
2011-12-08,죽제시전지통,null,null,null,대나무,高 14.9 口徑 15.8 底徑 12.8,"4,500,000","3,500,000"
2011-12-08,흑칠함,null,null,null,"나무에 흑칠, 금속장식","각 高 35.3, 40X71.5","3,500,000",N/A
2011-12-08,나한상,null,null,null,"나무에 조각, 채색",高 63,"30,000,000",N/A
2011-12-08,의걸이,null,null,null,"나무에 조각, 금속장식","高 173, 43x173","22,000,000",N/A
2011-12-08,의걸이,null,null,null,"나무에 조각, 금속장식","高 163, 47x71","22,000,000",N/A
2011-12-08,소여,null,null,null,나무에 조각,"高 126, 61x62, 長 247","22,000,000",N/A
2011-12-08,농기 : 충남 홍성군 갈산면,null,null,null,천에 채색,N/A,"4,000,000","4,000,000"
2011-12-08,거문고,최태귀,null,null,25x165cm,N/A,"20,000,000",N/A
2011-12-08,가야금,최태귀,null,null,,N/A,"30,000,000",N/A
2011-12-08,정물,박영선,사망,null,캔버스에 유채,40.9x31.8cm,"3,000,000",N/A
2011-12-08,탄생,변종하,사망,null,캔버스에 혼합재료,53x45cm,"15,000,000",N/A
2011-12-08,문자추상,고암 이응노,사망,1968,종이에 채색,80x57cm,"10,000,000",N/A
2011-12-08,성북동,권순철,사망,1984,캔버스에 유채,63x160cm (120F),"35,000,000",N/A
2011-12-08,벽돌,김강용,사망,null,"캔버스에 혼합재료, 모래",59.5x118cm,"12,500,000",N/A
2011-12-08,SAVE,홍경택,사망,2005,캔버스에 유채,47x53cm,"7,000,000",N/A
2011-12-08,마릴린먼로,이승오,사망,2009,종이에 꼴라주,92x91cm,"4,000,000",N/A
2011-12-08,인물,박성환,사망,1995,캔버스에 유채,24x33cm,"1,500,000",N/A
2011-12-08,Terra,하리 마리어,사망,2010,캔버스에 유채,13x18cm,"1,200,000",N/A
2011-12-08,여인,홍정희,사망,1979,캔버스에 혼합재료,52.5x64.5cm,"1,000,000",N/A
2011-12-08,원형추상,작자미상,null,null,1983 46x46cm,N/A,"1,000,000",N/A
2011-12-08,산수도,남천 송수남,null,null,종이에 수묵채색,31.5x40.5cm,"800,000",N/A
2011-12-08,보리,송계 박영대,null,null,종이에 유채,31x40cm,"800,000",N/A
2011-12-08,무제,작자미상,null,null,1987 高 40cm,N/A,"1,000,000",N/A
2011-12-08,여인,정대현,사망,null,高 76.5cm,N/A,"1,000,000",N/A
2011-12-08,여인,작자미상,null,null,1984 高 63cm,N/A,"1,000,000",N/A
2011-12-08,"한겨울의 밀짚모자 상하 2책, 임진왜란 상하2권, 엄토길 상하2책",조원기,사망,null,종이에 인쇄,"4.5*18, 24.5*18, 4.5*18","6,000,000",N/A
2011-12-08,묵죽도,고암 이응노,사망,1969,종이에 수묵,127x31.8cm,"4,000,000",N/A
2011-12-08,묵란도,해주 원용식,사망,null,비단에 수묵,140x46cm,"1,000,000",N/A
2011-12-08,산수도 2폭,지목 이영찬,사망,null,종이에 수묵담채,"33x44.5cm, 23x43cm","1,800,000",N/A
2011-12-08,산수인물도 대련,의재 허백련,사망,null,종이에 수묵담채,"32x33cm, 31x33cm","1,800,000",N/A
2011-12-08,"여지, 난초 대련",구룡산인 김용진,사망,null,종이에 수묵채색,각 62.5x32cm,"1,000,000",N/A
2011-12-08,화훼괴석도,구룡산인 김용진,사망,null,종이에 수묵채색,42x50cm,"1,000,000",N/A
2011-12-08,호랑이,유산 민경갑,사망,null,종이에 수묵담채,53x146cm,"4,000,000",N/A
2011-12-08,풍속도,일재 김윤보,사망,null,종이에 수묵담채,32x38cm,"700,000",N/A
2011-12-08,-,청전 이상범,사망,1971,종이에 수묵담채,14x51cm,"4,000,000",N/A
2011-12-08,수조도 : 구임장 에서,운보 김기창,사망,1954,종이에 수묵채색,38.2x62.2cm,"3,000,000",N/A
2011-12-08,묵죽도,석운 박기양,사망,null,종이에 수묵,각 131x30.3cm,"1,200,000",N/A
2011-12-08,산수도,소정 변관식,사망,null,종이에 수묵담채,129.3x31.5cm,"3,000,000",N/A
2011-12-08,성학십도,퇴계 이황,사망,null,흑견에 백묵,각 74x24.5cm,"7,000,000",N/A
2011-12-08,산수도,일재 김윤보,사망,1906,비단에 수묵담채,76x36cm,"1,500,000",N/A
2011-12-08,산수도,남농 허건,사망,null,종이에 수묵담채,96x32cm,"1,000,000",N/A
2011-12-08,괴석도,석촌 윤용구,사망,null,종이에 먹,53x91.3cm,"1,500,000",N/A
2011-12-08,산수도,의재 허백련,사망,null,종이에 수묵담채,33.9x138.5cm,"6,000,000",N/A
2011-12-08,석란도,소호 김응원,사망,1914,종이에 수묵,20.5x50.5cm,"2,000,000",N/A
2011-12-08,모란괴석도8곡병,소치 허련,사망,null,종이에 수묵,각 86.2x45.3cm,"18,000,000",N/A
2011-12-08,파초도,소치 허련,사망,null,비단에 수묵,110.5x29.5cm,"1,200,000",N/A
2011-12-08,연화도8곡병,작자미상,null,null,종이에 수묵채색,각 91x30.2cm,"9,000,000",N/A
2011-12-08,묵죽도,수운 유덕장,사망,null,비단에 수묵,19.6x15.6cm,"2,200,000",N/A
2011-12-08,산수도,운초 박기준,null,null,비단에 수묵,24x11cm,"2,000,000",N/A
2011-12-08,산수인물도 대련,소치 허련,사망,null,종이에 수묵담채,각 58.3x33cm,"6,000,000",N/A
2011-12-08,"기명절지, 화조도10곡병",소림 조석진,사망,1908,종이에 수묵채색,각 137.5x33.5cm,"45,000,000",N/A
2011-12-08,홍백매도8곡병,운보 김기창,사망,null,종이에 수묵담채,142x386cm,"50,000,000",N/A
2011-12-08,문자도8곡병 (효제충신예의염치),작자미상,null,null,종이에 채색,각 86x49.5cm,"12,000,000",N/A
2011-12-08,모란도6곡병,작자미상,null,null,천에 채색,각 135.8x36.3cm,"11,000,000",N/A
2011-12-08,"어하도, 쌍구도",작자미상,null,null,종이에 수묵채색,각 100x43cm,"7,000,000",N/A
2011-12-08,궁궐도4곡병,작자미상,null,null,비단에 수묵채색,각 72.7x35.9cm,"6,000,000",N/A
2011-12-08,화접도,작자미상,null,null,종이에 채색,44.3x27cm,"1,500,000",N/A
2011-12-08,신선도 / 어해도,소림 조석진,사망,null,종이에 수묵채색,각 129x54cm,"20,000,000",N/A
2011-12-08,죽석도,몽인 정학교,사망,null,종이에 수묵,146.1x42.9cm,"4,000,000",N/A
2011-12-08,묵죽도,해강 김규진,사망,null,비단에 수묵,127.4x42.5cm,"900,000",N/A
2011-12-08,신장상 대련,작자미상,null,null,비단에 수묵채색,각 97x50cm,"20,000,000",N/A
2011-09-29,산수인물도,운보 김기창,사망,1971,종이에 수묵담채,14.3x49.1cm,"2,500,000",N/A
2011-09-29,산수도,의재 허백련,사망,null,종이에 수묵담채,14.5x51.6cm,"1,700,000",N/A
2011-09-29,"매조도, 계류도",이당 김은호,사망,"1975, 1916",종이에 수묵담채,13.3x47.5cm,"2,000,000",N/A
2011-09-29,-,작자미상,null,null,종이에 수묵담채,37.5x58cm,"2,500,000",N/A
2011-09-29,산수도,전 남리 김두량,사망,null,비단에 채색,29.5x20.3cm,"12,000,000",N/A
2011-09-29,묵포도도,낭곡 최석환,사망,null,종이에 수묵담채,52.7x30.5cm,"1,200,000",N/A
2011-09-29,산수도 대련,미산 허형,사망,null,종이에 수묵담채,각 122.5x36cm,"2,000,000",N/A
2011-09-29,사자도8곡병,작자미상,null,null,종이에 채색,61x25.5cm,"9,000,000",N/A
2011-09-29,꽃과 게,정재 최우석,사망,null,종이에 수묵담채,117x32.5cm,"600,000",N/A
2011-09-29,웅시팔황,이당 김은호,사망,null,종이에 수묵담채,133x34cm,"2,500,000",N/A
2011-09-29,선유도,남정 박노수,사망,1959,종이에 수묵담채,26.5x23.5cm,"1,000,000",N/A
2011-09-29,매조도,이당 김은호,사망,null,종이에 수묵담채,12x44.5cm,"1,000,000",N/A
2011-09-29,춘경·추경산수도 대련,청전 이상범,사망,null,종이에 수묵담채,127.5x32.5cm,"8,000,000",N/A
2011-09-29,화접도 합작,청전 이상범,사망,null,비단에 수묵담채,34x118cm,"1,700,000",N/A
2011-09-29,원앙도,정재 최우석,사망,null,종이에 수묵담채,21x71cm,"700,000",N/A
2011-09-29,산수도 대련 호정 : 선생께,백련 지운영,사망,1917,비단에 수묵담채,각 136x36.5cm,"2,000,000",N/A
2011-09-29,수류도 : 유당 선생께,무호 이한복,사망,1935,종이에 수묵담채,27x23cm,"1,000,000",N/A
2011-09-29,서설: 딱따구리,월전 장우성,사망,null,종이에 수묵담채,72x31.5cm,"1,000,000",N/A
2011-09-29,분란도,고암 이응노,사망,null,종이에 수묵담채,128x42cm,"4,000,000",N/A
2011-09-29,노안도,운초 함대영,사망,1847,비단에 수묵담채,60.7x36.5cm,"1,200,000",N/A
2011-09-29,화조도,작자미상,null,null,비단에 수묵담채,N/A,"3,000,000",N/A
2011-09-29,산수도 대련 : 호정 선생께,백련 지운영,사망,1917,비단에 수묵담채,각 24.5x24cm,"2,000,000",N/A
2011-09-29,묵란도,석연 양기훈,사망,null,비단에 수묵,60.7x36.5cm,"1,000,000",N/A
2011-09-29,설경산수도,심향 박승무,사망,1976,종이에 수묵담채,45.5x128.2cm,"2,500,000",N/A
2011-09-29,산수도,풍곡 성재휴,사망,1971,종이에 수묵담채,32x33.5cm,"2,000,000",N/A
2011-09-29,산수도 : 구당 형께,관재 이도영,사망,1916,비단에 수묵담채,15.5x50cm,"1,000,000",N/A
2011-09-29,목련,유산 민경갑,사망,null,종이에 수묵담채,59x44cm,"800,000",N/A
2011-09-29,괴석도,심향 박승무,사망,null,종이에 수묵담채,36x28cm,"800,000",N/A
2011-09-29,풍경,흥영군 이우,사망,null,천에 수채,69x61.5cm,"10,000,000",N/A
2011-09-29,모란도8곡병,작자미상,null,null,종이에 채색,각 157.5x39cm,"15,000,000",N/A
2011-09-29,고사도10곡병,null,null,null,종이에 수묵담채,각 116x33cm,"4,000,000",N/A
2011-09-29,산수도,긍재 김득신,사망,null,비단에 수묵담채,20x13.5cm,"6,000,000",N/A
2011-09-29,산수도,작자미상,null,null,종이에 수묵담채,24.2x32.5cm,"2,000,000",N/A
2011-09-29,한국그림 71-22,내고 박생광,사망,1971,"종이에 채색, 혼합재료",56x39cm,"8,500,000",N/A
2011-09-29,풍죽도,해강 김규진,사망,null,종이에 수묵,129.5X37cm,"1,000,000",N/A
2011-09-29,설경도,유산 민경갑,사망,1973,종이에 수묵담채,69x135.5cm,"4,000,000",N/A
2011-09-29,조선전도,작자미상,null,null,종이에 채색,142.7x93.3cm,"18,000,000",N/A
2011-09-29,풍죽도,해강 김규진,사망,null,비단에 수묵,147.8x39cm,"1,000,000",N/A
2011-09-29,예천군고지도,작자미상,null,null,종이에 채색,104x57.5cm,"6,000,000",N/A
2011-09-29,4점,임충섭,사망,null,혼합재료,각24.5x45cm,"30,000,000",N/A
2011-09-29,전야,박창돈,사망,1954,캔버스에 유채,39.5x32cm,"2,000,000",N/A
2011-09-29,-,육심원,사망,null,종이에 혼합재료,42x35cm,"2,000,000",N/A
2011-09-29,무제,박영선,사망,null,캔버스에 유채,46x39cm,"2,400,000",N/A
2011-09-29,풍경,장리석,사망,1978,캔버스에 유채,32x41cm,"3,000,000",N/A
2011-09-29,장미,성백주,사망,1992,캔버스에 유채,33x24cm,"2,000,000",N/A
2011-09-29,-,오승우,사망,1991,캔버스에 유채,24.5x32cm,"1,200,000",N/A
2011-09-29,Layer-積 고흐의 아이리스 연구,이승오,사망,2011,종이 꼴라쥬(Paper stack collage),60x72cm (20F),"2,000,000",N/A
2011-09-29,Sand Play 0107 E2,김창영,사망,2001,"모래, 혼합재료",78x176cm,"10,000,000",N/A
2011-09-29,Layer_빨강 꽃,이승오,사망,2010,페이퍼 꼴라쥬,73x62cm,"2,000,000","2,000,000"
2011-09-29,무제,이왈종,사망,null,부조채색,67x40cm,"4,000,000",N/A
2011-09-29,한여름,임직순,사망,1989,캔버스에 유채,45.5x53cm,"10,000,000","9,000,000"
2011-09-29,동문서답,이길우,사망,2009,종이에 혼합재료,116.8x91.1cm,"9,000,000",N/A
2011-09-29,고념,남관,사망,null,캔버스에 유채,49x27.5cm,"8,000,000",N/A
2011-09-29,울음,인쥔,사망,2007,캔버스에 유채,150x150cm (변형100호),"20,000,000","15,000,000"
2011-09-29,과수원 집 딸,홍종명,사망,1979,캔버스에 유채,53x45.5cm,"3,500,000",N/A
2011-09-29,Stone Book,고영훈,사망,null,종이에 혼합재료,125x97cm,"50,000,000",N/A
2011-09-29,무제,사비네크리스만,사망,2006,캔버스에 유채,90x140cm,"10,000,000",N/A
2011-09-29,벽돌,김강용,사망,null,"캔버스에 혼합재료, 모래",90.9x72.7cm,"5,000,000","5,000,000"
2011-09-29,Skin,홍경택,사망,2005,캔버스에 유채,45.5x53cm,"12,000,000",N/A
2011-09-29,꽃비 동구리,권기수,사망,null,캔버스에 아크릴,116.8x91cm,"18,000,000","18,000,000"
2011-09-29,하얀달,권옥연,사망,1995,캔버스에 유채,89x100cm,"55,000,000","55,000,000"
2011-09-29,동시성,서승원,사망,2001,캔버스에 유채,60.6x72.7cm,"3,500,000",N/A
2011-09-29,과수원,이대원,사망,null,1978 45.5x53cm,N/A,"100,000,000","100,000,000"
2011-09-29,배꽃,이대원,사망,null,2000 45.5x53cm,N/A,"60,000,000","60,000,000"
2011-09-29,기도하는 소녀,김흥수,사망,2005,"캔버스에 유채, 혼합재료",35.5x39.5cm,"60,000,000","60,000,000"
2011-09-29,조응,이우환,사망,1994,"캔버스에 유채, 혼합재료",72.7x90.9cm,"100,000,000","100,000,000"
2011-09-29,설악산 야생화,김종학,사망,2003,캔버스에 유채,45.5x53cm,"50,000,000","50,000,000"
2011-09-29,집합,전광영,사망,2003,한지에 혼합재료,66x101cm,"25,000,000",N/A
2011-09-29,만다라,하인두,사망,null,캔버스에 유채,72.7x53cm,"12,000,000",N/A
2011-09-29,소와 돼지,장욱진,사망,1978,종이에 채색화,26.4x19.7cm,"17,000,000",N/A
2011-09-29,해피월드,강익중,사망,2008,나무판에 혼합채색,90x90cm,"28,000,000",N/A
2011-09-29,무제,아르망 페르난데스,사망,null,브론즈,30x16x50cm,"20,000,000",N/A
2011-09-29,회귀,김창열,사망,1991,캔버스에 유채,72.7x90.9cm,"33,000,000","33,000,000"
2011-09-29,식물학,황주리,사망,2006,캔버스에 유채,53x45.5cm,"5,000,000",N/A
2011-09-29,-,박서보,사망,2005,한지에 혼합재료,53x40.9cm,"11,000,000",N/A
2011-09-29,여인 7점,최영림,사망,null,은지(銀紙)위에 채색,N/A,"8,000,000","8,000,000"
